,PERSON_ID,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FIRST_LAST,ROSTERSTATUS,FROM_YEAR,TO_YEAR,PLAYERCODE,PLAYER_SLUG,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,TEAM_SLUG,TEAM_CODE,GAMES_PLAYED_FLAG,OTHERLEAGUE_EXPERIENCE_CH
437,1630208,"Richards, Nick",Nick Richards,1,2020,2023,nick_richards,nick_richards,1610612766,Charlotte,Hornets,CHA,hornets,hornets,Y,01
438,1626196,"Richardson, Josh",Josh Richardson,1,2015,2023,josh_richardson,josh_richardson,1610612748,Miami,Heat,MIA,heat,heat,Y,01
439,1629130,"Robinson, Duncan",Duncan Robinson,1,2018,2023,duncan_robinson,duncan_robinson,1610612748,Miami,Heat,MIA,heat,heat,Y,01
440,1629010,"Robinson, Jerome",Jerome Robinson,1,2018,2023,jerome_robinson,jerome_robinson,1610612744,Golden State,Warriors,GSW,warriors,warriors,Y,11
441,1629011,"Robinson, Mitchell",Mitchell Robinson,1,2018,2023,mitchell_robinson,mitchell_robinson,1610612752,New York,Knicks,NYK,knicks,knicks,Y,00
442,1631115,"Robinson, Orlando",Orlando Robinson,1,2022,2023,orlando_robinson,orlando_robinson,1610612748,Miami,Heat,MIA,heat,heat,Y,11
443,1630526,"Robinson-Earl, Jeremiah",Jeremiah Robinson-Earl,1,2021,2023,jeremiah_robinson-earl,jeremiah_robinson-earl,1610612740,New Orleans,Pelicans,NOP,pelicans,pelicans,Y,01
444,1631223,"Roddy, David",David Roddy,1,2022,2023,david_roddy,david_roddy,1610612756,Phoenix,Suns,PHX,suns,suns,Y,01
445,1631157,"Rollins, Ryan",Ryan Rollins,1,2022,2023,ryan_rollins,ryan_rollins,1610612749,Milwaukee,Bucks,MIL,bucks,bucks,Y,11
446,201565,"Rose, Derrick",Derrick Rose,1,2008,2023,derrick_rose,derrick_rose,1610612763,Memphis,Grizzlies,MEM,grizzlies,grizzlies,Y,00
447,1626179,"Rozier, Terry",Terry Rozier,1,2015,2023,terry_rozier,terry_rozier,1610612748,Miami,Heat,MIA,heat,heat,Y,01
448,1641712,"Rupert, Rayan",Rayan Rupert,1,2023,2023,rayan_rupert,rayan_rupert,1610612757,Portland,Trail Blazers,POR,blazers,blazers,Y,11
449,1626156,"Russell, D'Angelo",D'Angelo Russell,1,2015,2023,d'angelo_russell,dangelo_russell,1610612747,Los Angeles,Lakers,LAL,lakers,lakers,Y,00
450,1630346,"Ryan, Matt",Matt Ryan,1,2021,2023,matt_ryan,matt_ryan,1610612740,New Orleans,Pelicans,NOP,pelicans,pelicans,Y,11
451,1627734,"Sabonis, Domantas",Domantas Sabonis,1,2016,2023,domantas_sabonis,domantas_sabonis,1610612758,Sacramento,Kings,SAC,kings,kings,Y,00
452,1629677,"Samanic, Luka",Luka Samanic,1,2019,2023,luka_samanic,luka_samanic,1610612762,Utah,Jazz,UTA,jazz,jazz,Y,01
453,1631257,"Samuels Jr., Jermaine",Jermaine Samuels Jr.,1,2023,2023,jermaine_samuels_jr,jermaine_samuels_jr,1610612745,Houston,Rockets,HOU,rockets,rockets,Y,11
454,1641766,"Sanogo, Adama",Adama Sanogo,1,2023,2023,adama_sanogo,adama_sanogo,1610612741,Chicago,Bulls,CHI,bulls,bulls,Y,11
455,1630611,"Santos, Gui",Gui Santos,1,2023,2023,gui_santos,gui_santos,1610612744,Golden State,Warriors,GSW,warriors,warriors,Y,11
456,203967,"Saric, Dario",Dario Saric,1,2016,2023,dario_saric,dario_saric,1610612744,Golden State,Warriors,GSW,warriors,warriors,Y,00
457,1630846,"Sarr, Olivier",Olivier Sarr,1,2021,2023,olivier_sarr,olivier_sarr,1610612760,Oklahoma City,Thunder,OKC,thunder,thunder,Y,11
458,1631204,"Sasser, Marcus",Marcus Sasser,1,2023,2023,marcus_sasser,marcus_sasser,1610612765,Detroit,Pistons,DET,pistons,pistons,Y,00
459,1629678,"Schofield, Admiral",Admiral Schofield,1,2019,2023,admiral_schofield,admiral_schofield,1610612753,Orlando,Magic,ORL,magic,magic,Y,01
460,203471,"Schroder, Dennis",Dennis Schroder,1,2013,2023,dennis_schroder,dennis_schroder,1610612751,Brooklyn,Nets,BKN,nets,nets,Y,01
461,1631220,"Seabron, Dereon",Dereon Seabron,1,2022,2023,dereon_seabron,dereon_seabron,1610612740,New Orleans,Pelicans,NOP,pelicans,pelicans,Y,11
462,1630578,"Sengun, Alperen",Alperen Sengun,1,2021,2023,alperen_sengun,alperen_sengun,1610612745,Houston,Rockets,HOU,rockets,rockets,Y,00
463,1641729,"Sensabaugh, Brice",Brice Sensabaugh,1,2023,2023,brice_sensabaugh,brice_sensabaugh,1610612762,Utah,Jazz,UTA,jazz,jazz,Y,11
464,1629012,"Sexton, Collin",Collin Sexton,1,2018,2023,collin_sexton,collin_sexton,1610612762,Utah,Jazz,UTA,jazz,jazz,Y,00
465,1629013,"Shamet, Landry",Landry Shamet,1,2018,2023,landry_shamet,landry_shamet,1610612764,Washington,Wizards,WAS,wizards,wizards,Y,00
466,1630549,"Sharpe, Day'Ron",Day'Ron Sharpe,1,2021,2023,dayron_sharpe,dayron_sharpe,1610612751,Brooklyn,Nets,BKN,nets,nets,Y,01
467,1631101,"Sharpe, Shaedon",Shaedon Sharpe,1,2022,2023,shaedon_sharpe,shaedon_sharpe,1610612757,Portland,Trail Blazers,POR,blazers,blazers,Y,00
468,1641767,"Sheppard, Ben",Ben Sheppard,1,2023,2023,ben_sheppard,ben_sheppard,1610612754,Indiana,Pacers,IND,pacers,pacers,Y,11
469,1627783,"Siakam, Pascal",Pascal Siakam,1,2016,2023,pascal_siakam,pascal_siakam,1610612754,Indiana,Pacers,IND,pacers,pacers,Y,01
470,1627732,"Simmons, Ben",Ben Simmons,1,2016,2023,ben_simmons,ben_simmons,1610612751,Brooklyn,Nets,BKN,nets,nets,Y,00
471,1628424,"Simmons, Kobi",Kobi Simmons,0,2017,2023,kobi_simmons,kobi_simmons,0,,,,,,Y,11
472,1629014,"Simons, Anfernee",Anfernee Simons,1,2018,2023,anfernee_simons,anfernee_simons,1610612757,Portland,Trail Blazers,POR,blazers,blazers,Y,01
473,1630285,"Simpson, Zavier",Zavier Simpson,0,2021,2023,zavier_simpson,zavier_simpson,0,,,,,,Y,11
474,1630579,"Sims, Jericho",Jericho Sims,1,2021,2023,jericho_sims,jericho_sims,1610612752,New York,Knicks,NYK,knicks,knicks,Y,01
475,1631376,"Skapintsev, Dmytro",Dmytro Skapintsev,0,2023,2023,dmytro_skapintsev,dmytro_skapintsev,0,,,,,,Y,11
476,1641771,"Slawson, Jalen",Jalen Slawson,1,2023,2023,jalen_slawson,jalen_slawson,1610612758,Sacramento,Kings,SAC,kings,kings,Y,11
477,1630606,"Smart, Javonte",Javonte Smart,0,2021,2023,javonte_smart,javonte_smart,0,,,,,,Y,11
478,203935,"Smart, Marcus",Marcus Smart,1,2014,2023,marcus_smart,marcus_smart,1610612763,Memphis,Grizzlies,MEM,grizzlies,grizzlies,Y,01
479,1630696,"Smith, Dru",Dru Smith,0,2022,2023,dru_smith,dru_smith,0,,,,,,Y,01
480,202397,"Smith, Ish",Ish Smith,0,2010,2023,ish_smith,ish_smith,0,,,,,,Y,01
481,1630188,"Smith, Jalen",Jalen Smith,1,2020,2023,jalen_smith,jalen_smith,1610612754,Indiana,Pacers,IND,pacers,pacers,Y,01
482,1631173,"Smith, Terquavion",Terquavion Smith,1,2023,2023,terquavion_smith,terquavion_smith,1610612755,Philadelphia,76ers,PHI,sixers,sixers,Y,11
483,1628372,"Smith Jr., Dennis",Dennis Smith Jr.,1,2017,2023,dennis_smith_jr,dennis_smith_jr,1610612751,Brooklyn,Nets,BKN,nets,nets,Y,00
484,1631095,"Smith Jr., Jabari",Jabari Smith Jr.,1,2022,2023,jabari_smith,jabari_smith_jr,1610612745,Houston,Rockets,HOU,rockets,rockets,Y,00
485,1641733,"Smith Jr., Nick",Nick Smith Jr.,1,2023,2023,nick_smith_jr,nick_smith_jr,1610612766,Charlotte,Hornets,CHA,hornets,hornets,Y,11
486,1631110,"Sochan, Jeremy",Jeremy Sochan,1,2022,2023,jeremy_sochan,jeremy_sochan,1610612759,San Antonio,Spurs,SAS,spurs,spurs,Y,00
487,1630311,"Spencer, Pat",Pat Spencer,1,2023,2023,pat_spencer,pat_spencer,1610612744,Golden State,Warriors,GSW,warriors,warriors,Y,11
488,1630531,"Springer, Jaden",Jaden Springer,1,2021,2023,jaden_springer,jaden_springer,1610612738,Boston,Celtics,BOS,celtics,celtics,Y,11
489,1630205,"Stevens, Lamar",Lamar Stevens,1,2020,2023,lamar_stevens,lamar_stevens,1610612763,Memphis,Grizzlies,MEM,grizzlies,grizzlies,Y,00
490,1630191,"Stewart, Isaiah",Isaiah Stewart,1,2020,2023,isaiah_stewart,isaiah_stewart,1610612765,Detroit,Pistons,DET,pistons,pistons,Y,00
491,1631124,"Strawther, Julian",Julian Strawther,1,2023,2023,julian_strawther,julian_strawther,1610612743,Denver,Nuggets,DEN,nuggets,nuggets,Y,11
492,1629622,"Strus, Max",Max Strus,1,2019,2023,max_strus,max_strus,1610612739,Cleveland,Cavaliers,CLE,cavaliers,cavaliers,Y,01
493,1630591,"Suggs, Jalen",Jalen Suggs,1,2021,2023,jalen_suggs,jalen_suggs,1610612753,Orlando,Magic,ORL,magic,magic,Y,00
494,1631306,"Swider, Cole",Cole Swider,1,2022,2023,cole_swider,cole_swider,1610612748,Miami,Heat,MIA,heat,heat,Y,11
495,1630256,"Tate, Jae'Sean",Jae'Sean Tate,1,2020,2023,jaesean_tate,jaesean_tate,1610612745,Houston,Rockets,HOU,rockets,rockets,Y,00
496,1628369,"Tatum, Jayson",Jayson Tatum,1,2017,2023,jayson_tatum,jayson_tatum,1610612738,Boston,Celtics,BOS,celtics,celtics,Y,00
497,1630678,"Taylor, Terry",Terry Taylor,0,2021,2023,terry_taylor,terry_taylor,0,,,,,,Y,01
498,202066,"Temple, Garrett",Garrett Temple,1,2009,2023,garrett_temple,garrett_temple,1610612761,Toronto,Raptors,TOR,raptors,raptors,Y,01
499,1631207,"Terry, Dalen",Dalen Terry,1,2022,2023,dalen_terry,dalen_terry,1610612741,Chicago,Bulls,CHI,bulls,bulls,Y,01
500,1628464,"Theis, Daniel",Daniel Theis,1,2017,2023,daniel_theis,daniel_theis,1610612746,LA,Clippers,LAC,clippers,clippers,Y,00
501,1630560,"Thomas, Cam",Cam Thomas,1,2021,2023,cam_thomas,cam_thomas,1610612751,Brooklyn,Nets,BKN,nets,nets,Y,00
502,202738,"Thomas, Isaiah",Isaiah Thomas,1,2011,2023,isaiah_thomas,isaiah_thomas,1610612756,Phoenix,Suns,PHX,suns,suns,Y,11
503,1641708,"Thompson, Amen",Amen Thompson,1,2023,2023,amen_thompson,amen_thompson,1610612745,Houston,Rockets,HOU,rockets,rockets,Y,00
504,1641709,"Thompson, Ausar",Ausar Thompson,1,2023,2023,ausar_thompson,ausar_thompson,1610612765,Detroit,Pistons,DET,pistons,pistons,Y,00
505,202691,"Thompson, Klay",Klay Thompson,1,2011,2023,klay_thompson,klay_thompson,1610612744,Golden State,Warriors,GSW,warriors,warriors,Y,00
506,202684,"Thompson, Tristan",Tristan Thompson,1,2011,2023,tristan_thompson,tristan_thompson,1610612739,Cleveland,Cavaliers,CLE,cavaliers,cavaliers,Y,00
507,1630550,"Thor, JT",JT Thor,1,2021,2023,jt_thor,jt_thor,1610612766,Charlotte,Hornets,CHA,hornets,hornets,Y,01
508,1629680,"Thybulle, Matisse",Matisse Thybulle,1,2019,2023,matisse_thybulle,matisse_thybulle,1610612757,Portland,Trail Blazers,POR,blazers,blazers,Y,00
509,1630214,"Tillman, Xavier",Xavier Tillman,1,2020,2023,xavier_tillman,xavier_tillman,1610612738,Boston,Celtics,BOS,celtics,celtics,Y,01
510,1631210,"Toppin, Jacob",Jacob Toppin,1,2023,2023,jacob_toppin,jacob_toppin,1610612752,New York,Knicks,NYK,knicks,knicks,Y,11
511,1630167,"Toppin, Obi",Obi Toppin,1,2020,2023,obi_toppin,obi_toppin,1610612754,Indiana,Pacers,IND,pacers,pacers,Y,00
512,1629308,"Toscano-Anderson, Juan",Juan Toscano-Anderson,0,2019,2023,juan_toscano-anderson,juan_toscano-anderson,0,,,,,,Y,11
513,1626157,"Towns, Karl-Anthony",Karl-Anthony Towns,1,2015,2023,karl-anthony_towns,karl-anthony_towns,1610612750,Minnesota,Timberwolves,MIN,timberwolves,timberwolves,Y,00
514,1629018,"Trent Jr., Gary",Gary Trent Jr.,1,2018,2023,gary_trent_jr,gary_trent_jr,1610612761,Toronto,Raptors,TOR,raptors,raptors,Y,01
515,1631131,"Tshiebwe, Oscar",Oscar Tshiebwe,1,2023,2023,oscar_tshiebwe,oscar_tshiebwe,1610612754,Indiana,Pacers,IND,pacers,pacers,Y,11
516,200782,"Tucker, P.J.",P.J. Tucker,1,2006,2023,pj_tucker,pj_tucker,1610612746,LA,Clippers,LAC,clippers,clippers,Y,01
517,1626167,"Turner, Myles",Myles Turner,1,2015,2023,myles_turner,myles_turner,1610612754,Indiana,Pacers,IND,pacers,pacers,Y,00
518,1641816,"Tyson, Hunter",Hunter Tyson,1,2023,2023,hunter_tyson,hunter_tyson,1610612743,Denver,Nuggets,DEN,nuggets,nuggets,Y,11
519,1630649,"Umude, Stanley",Stanley Umude,1,2022,2023,stanley_umude,stanley_umude,1610612765,Detroit,Pistons,DET,pistons,pistons,Y,11
520,202685,"Valanciunas, Jonas",Jonas Valanciunas,1,2012,2023,jonas_valanciunas,jonas_valanciunas,1610612740,New Orleans,Pelicans,NOP,pelicans,pelicans,Y,00
521,1627832,"VanVleet, Fred",Fred VanVleet,1,2016,2023,fred_vanvleet,fred_vanvleet,1610612745,Houston,Rockets,HOU,rockets,rockets,Y,01
522,1629020,"Vanderbilt, Jarred",Jarred Vanderbilt,1,2018,2023,jarred_vanderbilt,jarred_vanderbilt,1610612747,Los Angeles,Lakers,LAL,lakers,lakers,Y,01
523,1630170,"Vassell, Devin",Devin Vassell,1,2020,2023,devin_vassell,devin_vassell,1610612759,San Antonio,Spurs,SAS,spurs,spurs,Y,00
524,1628426,"Vezenkov, Sasha",Sasha Vezenkov,1,2023,2023,sasha_vezenkov,sasha_vezenkov,1610612758,Sacramento,Kings,SAC,kings,kings,Y,00
525,1629216,"Vincent, Gabe",Gabe Vincent,1,2019,2023,gabe_vincent,gabe_vincent,1610612747,Los Angeles,Lakers,LAL,lakers,lakers,Y,01
526,202696,"Vucevic, Nikola",Nikola Vucevic,1,2011,2023,nikola_vucevic,nikola_vucevic,1610612741,Chicago,Bulls,CHI,bulls,bulls,Y,00
527,1641774,"Vukcevic, Tristan",Tristan Vukcevic,1,2023,2023,tristan_vukcevic,tristan_vukcevic,1610612764,Washington,Wizards,WAS,wizards,wizards,Y,00
528,1629731,"Wade, Dean",Dean Wade,1,2019,2023,dean_wade,dean_wade,1610612739,Cleveland,Cavaliers,CLE,cavaliers,cavaliers,Y,01
529,1630532,"Wagner, Franz",Franz Wagner,1,2021,2023,franz_wagner,franz_wagner,1610612753,Orlando,Magic,ORL,magic,magic,Y,00
530,1629021,"Wagner, Moritz",Moritz Wagner,1,2018,2023,moritz_wagner,moritz_wagner,1610612753,Orlando,Magic,ORL,magic,magic,Y,01
531,1630688,"Wainright, Ish",Ish Wainright,1,2021,2023,ish_wainright,ish_wainright,1610612756,Phoenix,Suns,PHX,suns,suns,Y,00
532,1631133,"Walker, Jabari",Jabari Walker,1,2022,2023,jabari_walker,jabari_walker,1610612757,Portland,Trail Blazers,POR,blazers,blazers,Y,00
533,1641716,"Walker, Jarace",Jarace Walker,1,2023,2023,jarace_walker,jarace_walker,1610612754,Indiana,Pacers,IND,pacers,pacers,Y,11
534,1629022,"Walker IV, Lonnie",Lonnie Walker IV,1,2018,2023,lonnie_walker,lonnie_walker_iv,1610612751,Brooklyn,Nets,BKN,nets,nets,Y,01
535,1641717,"Wallace, Cason",Cason Wallace,1,2023,2023,cason_wallace,cason_wallace,1610612760,Oklahoma City,Thunder,OKC,thunder,thunder,Y,00
536,1641775,"Walsh, Jordan",Jordan Walsh,1,2023,2023,jordan_walsh,jordan_walsh,1610612738,Boston,Celtics,BOS,celtics,celtics,Y,11
537,203933,"Warren, T.J.",T.J. Warren,1,2014,2023,tj_warren,tj_warren,1610612750,Minnesota,Timberwolves,MIN,timberwolves,timberwolves,Y,01
538,1629023,"Washington, P.J.",P.J. Washington,1,2019,2023,pj_washington,pj_washington,1610612742,Dallas,Mavericks,DAL,mavericks,mavericks,Y,00
539,1630613,"Washington Jr., Duane",Duane Washington Jr.,1,2021,2023,duane_washington_jr,duane_washington_jr,1610612752,New York,Knicks,NYK,knicks,knicks,Y,11
540,1631102,"Washington Jr., TyTy",TyTy Washington Jr.,1,2022,2023,tyty_washington,tyty_washington_jr,1610612749,Milwaukee,Bucks,MIL,bucks,bucks,Y,11
541,1629139,"Watanabe, Yuta",Yuta Watanabe,1,2018,2023,yuta_watanabe,yuta_watanabe,1610612763,Memphis,Grizzlies,MEM,grizzlies,grizzlies,Y,01
542,1630322,"Waters III, Lindy",Lindy Waters III,1,2021,2023,lindy_waters_iii,lindy_waters_iii,1610612760,Oklahoma City,Thunder,OKC,thunder,thunder,Y,11
543,1630570,"Watford, Trendon",Trendon Watford,1,2021,2023,trendon_watford,trendon_watford,1610612751,Brooklyn,Nets,BKN,nets,nets,Y,00
544,1631212,"Watson, Peyton",Peyton Watson,1,2022,2023,peyton_watson,peyton_watson,1610612743,Denver,Nuggets,DEN,nuggets,nuggets,Y,01
545,1641705,"Wembanyama, Victor",Victor Wembanyama,1,2023,2023,victor_wembanyama,victor_wembanyama,1610612759,San Antonio,Spurs,SAS,spurs,spurs,Y,00
546,1631104,"Wesley, Blake",Blake Wesley,1,2022,2023,blake_wesley,blake_wesley,1610612759,San Antonio,Spurs,SAS,spurs,spurs,Y,01
547,201566,"Westbrook, Russell",Russell Westbrook,1,2008,2023,russell_westbrook,russell_westbrook,1610612746,LA,Clippers,LAC,clippers,clippers,Y,00
548,1629632,"White, Coby",Coby White,1,2019,2023,coby_white,coby_white,1610612741,Chicago,Bulls,CHI,bulls,bulls,Y,00
549,1628401,"White, Derrick",Derrick White,1,2017,2023,derrick_white,derrick_white,1610612738,Boston,Celtics,BOS,celtics,celtics,Y,01
550,1631298,"White, Jack",Jack White,0,2022,2023,jack_white,jack_white,0,,,,,,Y,11
551,1641727,"Whitehead, Dariq",Dariq Whitehead,1,2023,2023,dariq_whitehead,dariq_whitehead,1610612751,Brooklyn,Nets,BKN,nets,nets,Y,11
552,1641715,"Whitmore, Cam",Cam Whitmore,1,2023,2023,cam_whitmore,cam_whitmore,1610612745,Houston,Rockets,HOU,rockets,rockets,Y,00
553,1630598,"Wiggins, Aaron",Aaron Wiggins,1,2021,2023,aaron_wiggins,aaron_wiggins,1610612760,Oklahoma City,Thunder,OKC,thunder,thunder,Y,01
554,203952,"Wiggins, Andrew",Andrew Wiggins,1,2014,2023,andrew_wiggins,andrew_wiggins,1610612744,Golden State,Warriors,GSW,warriors,warriors,Y,00
555,1629623,"Wigginton, Lindell",Lindell Wigginton,0,2021,2023,lindell_wigginton,lindell_wigginton,0,,,,,,Y,01
556,1631214,"Williams, Alondes",Alondes Williams,1,2022,2023,alondes_williams,alondes_williams,1610612748,Miami,Heat,MIA,heat,heat,Y,11
557,1630314,"Williams, Brandon",Brandon Williams,1,2021,2023,brandon_williams,brandon_williams,1610612742,Dallas,Mavericks,DAL,mavericks,mavericks,Y,11
558,1629684,"Williams, Grant",Grant Williams,1,2019,2023,grant_williams,grant_williams,1610612766,Charlotte,Hornets,CHA,hornets,hornets,Y,00
559,1631114,"Williams, Jalen",Jalen Williams,1,2022,2023,jalen_williams,jalen_williams,1610612760,Oklahoma City,Thunder,OKC,thunder,thunder,Y,00
560,1631119,"Williams, Jaylin",Jaylin Williams,1,2022,2023,jaylin_williams,jaylin_williams,1610612760,Oklahoma City,Thunder,OKC,thunder,thunder,Y,01
561,1629026,"Williams, Kenrich",Kenrich Williams,1,2018,2023,kenrich_williams,kenrich_williams,1610612760,Oklahoma City,Thunder,OKC,thunder,thunder,Y,01
562,1642013,"Williams, Malik",Malik Williams,1,2023,2023,malik_williams,malik_williams,1610612761,Toronto,Raptors,TOR,raptors,raptors,Y,11
563,1631109,"Williams, Mark",Mark Williams,1,2022,2023,mark_williams,mark_williams,1610612766,Charlotte,Hornets,CHA,hornets,hornets,Y,00
564,1631466,"Williams, Nate",Nate Williams,1,2022,2023,jeenathan_williams,nate_williams,1610612745,Houston,Rockets,HOU,rockets,rockets,Y,11
565,1630172,"Williams, Patrick",Patrick Williams,1,2020,2023,patrick_williams,patrick_williams,1610612741,Chicago,Bulls,CHI,bulls,bulls,Y,00
566,1630533,"Williams, Ziaire",Ziaire Williams,1,2021,2023,ziaire_williams,ziaire_williams,1610612763,Memphis,Grizzlies,MEM,grizzlies,grizzlies,Y,01
567,1629057,"Williams III, Robert",Robert Williams III,1,2018,2023,robert_williams,robert_williams_iii,1610612757,Portland,Trail Blazers,POR,blazers,blazers,Y,01
568,1631246,"Williams Jr., Vince",Vince Williams Jr.,1,2022,2023,vince_williams_jr,vince_williams_jr,1610612763,Memphis,Grizzlies,MEM,grizzlies,grizzlies,Y,01
569,1629627,"Williamson, Zion",Zion Williamson,1,2019,2023,zion_williamson,zion_williamson,1610612740,New Orleans,Pelicans,NOP,pelicans,pelicans,Y,00
570,1628391,"Wilson, D.J.",D.J. Wilson,0,2017,2023,d.j._wilson,dj_wilson,0,,,,,,Y,11
571,1630592,"Wilson, Jalen",Jalen Wilson,1,2023,2023,jalen_wilson,jalen_wilson,1610612751,Brooklyn,Nets,BKN,nets,nets,Y,11
572,1629685,"Windler, Dylan",Dylan Windler,1,2019,2023,dylan_windler,dylan_windler,1610612737,Atlanta,Hawks,ATL,hawks,hawks,Y,11
573,1630164,"Wiseman, James",James Wiseman,1,2020,2023,james_wiseman,james_wiseman,1610612765,Detroit,Pistons,DET,pistons,pistons,Y,01
574,1631209,"Wong, Isaiah",Isaiah Wong,1,2023,2023,isaiah_wong,isaiah_wong,1610612754,Indiana,Pacers,IND,pacers,pacers,Y,11
575,1626174,"Wood, Christian",Christian Wood,1,2015,2023,christian_wood,christian_wood,1610612747,Los Angeles,Lakers,LAL,lakers,lakers,Y,01
576,1626153,"Wright, Delon",Delon Wright,1,2015,2023,delon_wright,delon_wright,1610612748,Miami,Heat,MIA,heat,heat,Y,01
577,201152,"Young, Thaddeus",Thaddeus Young,1,2007,2023,thaddeus_young,thaddeus_young,1610612756,Phoenix,Suns,PHX,suns,suns,Y,00
578,1629027,"Young, Trae",Trae Young,1,2018,2023,trae_young,trae_young,1610612737,Atlanta,Hawks,ATL,hawks,hawks,Y,00
579,1630209,"Yurtseven, Omer",Omer Yurtseven,1,2020,2023,omer_yurtseven,omer_yurtseven,1610612762,Utah,Jazz,UTA,jazz,jazz,Y,01
580,203469,"Zeller, Cody",Cody Zeller,1,2013,2023,cody_zeller,cody_zeller,1610612740,New Orleans,Pelicans,NOP,pelicans,pelicans,Y,00
581,1627826,"Zubac, Ivica",Ivica Zubac,1,2016,2023,ivica_zubac,ivica_zubac,1610612746,LA,Clippers,LAC,clippers,clippers,Y,01
